candidate_id,candidate_key,first_name,incumbent,last_name,name_display,order,party_id,percent,percent_display,seat,state_id,votes,winner,wasted_votes,winner2,contested,party_id2,state_seat_count
diaz-62216,diazt,Tony,False,Diaz,Tony Diaz,4,green,2.4,2.4,21,TX,8564,False,8564,0,0,other,36
olson-58008,olsonp,Pete,True,Olson,Pete Olson,1,republican,59.5,59.5,22,TX,181864,True,90931,1,0,republican,36
gibson-63188,gibsonm,Mark,False,Gibson,Mark Gibson,2,democrat,40.5,40.5,22,TX,123679,False,123680,0,0,democrat,36
hurd-61403,hurdw,Will,True,Hurd,Will Hurd,1,republican,48.3,48.3,23,TX,110577,True,55288,1,0,republican,36
gallego-42151,gallegop,Pete,False,Gallego,Pete Gallego,2,democrat,47.0,47.0,23,TX,107526,False,107526,0,0,democrat,36
corvalan-64017,corvalanr,Ruben,False,Corvalan,Ruben Corvalan,3,libertarian,4.7,4.7,23,TX,10862,False,10862,0,0,other,36
marchant-42752,marchantk,Kenny,True,Marchant,Kenny Marchant,1,republican,56.2,56.2,24,TX,154845,True,77422,1,0,republican,36
mcdowell-64635,mcdowellj,Jan,False,McDowell,Jan McDowell,2,democrat,39.3,39.3,24,TX,108389,False,108390,0,0,democrat,36
kolls-64018,kollsm,Mike,False,Kolls,Mike Kolls,3,libertarian,3.1,3.1,24,TX,8625,False,8626,0,0,other,36
mccormick-65558,mccormickk,Kevin,False,McCormick,Kevin McCormick,4,green,1.4,1.4,24,TX,3776,False,3776,0,0,other,36
williams-62001,williamsr,Roger,True,Williams,Roger Williams,1,republican,58.3,58.3,25,TX,180988,True,90493,1,0,republican,36
thomas-64636,thomask,Kathi,False,Thomas,Kathi Thomas,2,democrat,37.7,37.7,25,TX,117073,False,117074,0,0,democrat,36
schneiderman-65559,schneidermanl,Loren,False,Schneiderman,Loren Schneiderman,3,libertarian,3.9,3.9,25,TX,12135,False,12136,0,0,other,36
burgess-1017,burgessm,Michael,True,Burgess,Michael C. Burgess,1,republican,66.4,66.4,26,TX,211730,True,105864,1,0,republican,36
mauck-64637,maucke,Eric,False,Mauck,Eric Mauck,2,democrat,29.6,29.6,26,TX,94507,False,94508,0,0,democrat,36
boler-60291,bolerm,Mark,False,Boler,Mark Boler,3,libertarian,4.0,4.0,26,TX,12843,False,12844,0,0,other,36
farenthold-60295,farentholdb,Blake,True,Farenthold,Blake Farenthold,1,republican,61.7,61.7,27,TX,142251,True,71125,1,0,republican,36
barrera-64640,barrerar,Roy,False,Barrera,Roy Barrera,2,democrat,38.3,38.3,27,TX,88329,False,88330,0,0,democrat,36
cuellar-327,cuellarh,Henry,True,Cuellar,Henry Cuellar,2,democrat,66.2,66.2,28,TX,122086,True,61042,1,0,democrat,36
hardin-64641,hardinz,Zeffen,False,Hardin,Zeffen Hardin,1,republican,31.3,31.3,28,TX,57740,False,57740,0,0,republican,36
cary-62219,carym,Michael,False,Cary,Michael Cary,3,green,2.5,2.5,28,TX,4616,False,4616,0,0,other,36
green-348,greeng,Gene,True,Green,Gene Green,2,democrat,72.5,72.5,29,TX,95649,True,47824,1,0,democrat,36
garza-64644,garzaj,Julio,False,Garza,Julio Garza,1,republican,24.0,24.0,29,TX,31646,False,31646,0,0,republican,36
perez-65560,perezr,Ruben,False,Perez,Ruben Perez,3,libertarian,2.5,2.5,29,TX,3234,False,3234,0,0,other,36
partsch-galvan-43038,partsch_galvanj,James,False,Partsch-Galvan,James Partsch-Galvan,4,green,1.1,1.1,29,TX,1453,False,1454,0,0,other,36
johnson-350,johnsone,Eddie Bernice,True,Johnson,Eddie Bernice Johnson,2,democrat,77.9,77.9,30,TX,170502,True,85250,1,0,democrat,36
lingerfelt-64647,lingerfeltc,Charles,False,Lingerfelt,Charles Lingerfelt,1,republican,19.0,19.0,30,TX,41518,False,41518,0,0,republican,36
woods-58177,woodsj,Jarrett,False,Woods,Jarrett Woods,3,libertarian,2.2,2.2,30,TX,4753,False,4754,0,0,other,36
prentice-65561,prenticet,Thom,False,Prentice,Thom Prentice,4,green,0.9,0.9,30,TX,2053,False,2054,0,0,other,36
carter-1441,carterj,John,True,Carter,John Carter,1,republican,58.4,58.4,31,TX,166060,True,83029,1,0,republican,36
clark-64648,clarkm,Mike,False,Clark,Mike Clark,2,democrat,36.5,36.5,31,TX,103852,False,103852,0,0,democrat,36
ballard-62193,ballards,Scott,False,Ballard,Scott Ballard,3,libertarian,5.2,5.2,31,TX,14676,False,14676,0,0,other,36
sessions-358,sessionsp,Pete,True,Sessions,Pete Sessions,1,republican,71.1,71.1,32,TX,162868,True,81433,1,0,republican,36
rankin-62205,rankine,Ed,False,Rankin,Ed Rankin,2,libertarian,19.0,19.0,32,TX,43490,False,43490,0,0,other,36
stuard-65562,stuardg,Gary,False,Stuard,Gary Stuard,3,green,10.0,10.0,32,TX,22813,False,22814,0,0,other,36
veasey-61950,veaseym,Marc,True,Veasey,Marc Veasey,2,democrat,73.7,73.7,33,TX,93147,True,46573,1,0,democrat,36
mitchell-42863,mitchellm,Mark,False,Mitchell,Mark Mitchell,1,republican,26.3,26.3,33,TX,33222,False,33222,0,0,republican,36
vela-61957,velaf,Filemon,True,Vela,Filemon Vela,2,democrat,62.7,62.7,34,TX,104638,True,52318,1,0,democrat,36
gonzalez-64654,gonzalezr,Rey,False,Gonzalez,Rey Gonzalez,1,republican,37.3,37.3,34,TX,62323,False,62324,0,0,republican,36
doggett-292,doggettl,Lloyd,True,Doggett,Lloyd Doggett,2,democrat,63.1,63.1,35,TX,124612,True,62305,1,0,democrat,36
narvaiz-62012,narvaizs,Susan,False,Narvaiz,Susan Narvaiz,1,republican,31.6,31.6,35,TX,62384,False,62384,0,0,republican,36
smith-40662,smithr,Rhett,False,Smith,Rhett Smith,3,libertarian,3.3,3.3,35,TX,6504,False,6504,0,0,other,36
trimble-65563,trimbles,Scott,False,Trimble,Scott Trimble,4,green,2.1,2.1,35,TX,4076,False,4076,0,0,other,36
babin-41484,babinb,Brian,True,Babin,Brian Babin,1,republican,88.6,88.6,36,TX,193675,True,96837,1,0,republican,36
ridley-64133,ridleyh,Hal,False,Ridley,Hal Ridley,2,green,11.4,11.4,36,TX,24890,False,24890,0,0,other,36
bishop-618,bishopr,Rob,True,Bishop,Rob Bishop,1,republican,65.9,65.9,1,UT,182928,True,91463,1,0,republican,4
clemens-65197,clemensp,Peter,False,Clemens,Peter Clemens,4,democrat,26.4,26.4,1,UT,73381,False,73382,0,0,democrat,4
bowden-63843,bowdenc,Craig,False,Bowden,Craig Bowden,2,libertarian,5.9,5.9,1,UT,16296,False,16296,0,0,other,4
fairbanks-65198,fairbanksc,Chadwick,False,Fairbanks,Chadwick Fairbanks,3,independent,1.7,1.7,1,UT,4850,False,4850,0,0,other,4
stewart-61890,stewartc,Chris,True,Stewart,Chris Stewart,1,republican,61.6,61.6,2,UT,170542,True,85270,1,0,republican,4
albarran-65199,albarranc,Charlene,False,Albarran,Charlene Albarran,2,democrat,33.9,33.9,2,UT,93780,False,93780,0,0,democrat,4
mccollaum-65200,mccollaump,Paul,False,McCollaum,Paul McCollaum,3,constitution,4.5,4.5,2,UT,12519,False,12520,0,0,other,4
chaffetz-59346,chaffetzj,Jason,True,Chaffetz,Jason Chaffetz,2,republican,73.5,73.5,3,UT,209589,True,104794,1,0,republican,4
tryon-63848,tryons,Stephen,False,Tryon,Stephen Tryon,1,democrat,26.5,26.5,3,UT,75716,False,75716,0,0,democrat,4
love-62178,lovem,Mia,True,Love,Mia Love,3,republican,53.8,53.8,4,UT,147597,True,73798,1,0,republican,4
owens-63849,owensd,Doug,False,Owens,Doug Owens,2,democrat,41.3,41.3,4,UT,113413,False,113414,0,0,democrat,4
simonsen-63851,simonsenc,Collin,False,Simonsen,Collin Simonsen,1,constitution,4.9,4.9,4,UT,13559,False,13560,0,0,other,4
wittman-57798,wittmanr,Rob,True,Wittman,Rob Wittman,2,republican,60.0,60.0,1,VA,230213,True,115106,1,0,republican,11
rowe-65416,rowem,Matt,False,Rowe,Matt Rowe,1,democrat,36.7,36.7,1,VA,140785,False,140786,0,0,democrat,11
parker-59800,parkerg,Gail,False,Parker,Gail Parker,3,independent,3.4,3.4,1,VA,12866,False,12866,0,0,other,11
taylor-60321,taylors,Scott,False,Taylor,Scott Taylor,2,republican,61.5,61.5,2,VA,190475,True,95237,1,0,republican,11
brown-65417,browns,Shaun,False,Brown,Shaun Brown,1,democrat,38.5,38.5,2,VA,119440,False,119440,0,0,democrat,11
scott-1451,scottr,Robert,True,Scott,Robert C. Scott,1,democrat,66.9,66.9,3,VA,208337,True,104168,1,0,democrat,11
williams-65418,williamsm,Marty,False,Williams,Marty Williams,2,republican,33.1,33.1,3,VA,103289,False,103290,0,0,republican,11
mceachin-45762,mceachind,Donald,False,McEachin,Donald McEachin,2,democrat,57.9,57.9,4,VA,200136,True,100067,1,0,democrat,11
wade-64936,wadem,Michael,False,Wade,Michael Wade,1,republican,42.1,42.1,4,VA,145731,False,145732,0,0,republican,11
garrett-65420,garrettt,Tom,False,Garrett,Tom Garrett,2,republican,58.3,58.3,5,VA,207758,True,103878,1,0,republican,11
dittmar-65419,dittmarj,Jane,False,Dittmar,Jane Dittmar,1,democrat,41.7,41.7,5,VA,148339,False,148340,0,0,democrat,11
goodlatte-714,goodlatter,Robert,True,Goodlatte,Robert W. Goodlatte,2,republican,66.8,66.8,6,VA,225471,True,112735,1,0,republican,11
degner-65421,degnerk,Kai,False,Degner,Kai Degner,1,democrat,33.2,33.2,6,VA,112170,False,112170,0,0,democrat,11
brat-63800,bratd,Dave,True,Brat,Dave Brat,2,republican,57.7,57.7,7,VA,218057,True,109028,1,0,republican,11
bedell-65422,bedelle,Eileen,False,Bedell,Eileen Bedell,1,democrat,42.3,42.3,7,VA,160159,False,160160,0,0,democrat,11
beyer-45543,beyerd,Donald,True,Beyer,Don Beyer Jr.,1,democrat,68.6,68.6,8,VA,246653,True,123326,1,0,democrat,11
hernick-65424,hernickc,Charles,False,Hernick,Charles Hernick,2,republican,27.4,27.4,8,VA,98387,False,98388,0,0,republican,11
gracia-65423,graciaj,Julio,False,Gracia,Julio Gracia,3,independent,4.1,4.1,8,VA,14664,False,14664,0,0,other,11
griffith-58574,griffithm,Morgan,True,Griffith,Morgan Griffith,2,republican,68.7,68.7,9,VA,212838,True,106418,1,0,republican,11
kitts-65425,kittsd,Derek,False,Kitts,Derek Kitts,1,democrat,28.4,28.4,9,VA,87877,False,87878,0,0,democrat,11
boyd-65426,boydj,Janice,False,Boyd,Janice Boyd,3,independent,2.9,2.9,9,VA,9050,False,9050,0,0,other,11
comstock-63886,comstockb,Barbara,True,Comstock,Barbara Comstock,2,republican,52.9,52.9,10,VA,210791,True,105395,1,0,republican,11
bennett-65427,bennettl,LuAnn,False,Bennett,LuAnn Bennett,1,democrat,47.1,47.1,10,VA,187712,False,187712,0,0,democrat,11
connolly-59040,connollyg,Gerry,True,Connolly,Gerald E. Connolly,1,democrat,100.0,0.0,11,VA,349119,True,174559,1,1,democrat,11
welch-58883,welchp,Peter,True,Welch,Peter Welch,2,democrat,90.0,90.0,1,VT,264414,True,132206,1,0,democrat,1
clawson-65453,clawsone,Erica,False,Clawson,Erica Clawson,1,liberty-union,10.0,10.0,1,VT,29410,False,29410,0,0,other,1
delbene-61012,delbenes,Suzan,True,DelBene,Suzan DelBene,1,democrat,55.4,55.4,1,WA,193619,True,96809,1,0,democrat,10
sutherland-64044,sutherlandr,Robert,False,Sutherland,Robert Sutherland,2,republican,44.6,44.6,1,WA,155779,False,155780,0,0,republican,10
larsen-1468,larsenr,Rick,True,Larsen,Rick Larsen,1,democrat,64.0,64.0,2,WA,208314,True,104156,1,0,democrat,10
hennemann-65285,hennemannm,Marc,False,Hennemann,Marc Hennemann,2,republican,36.0,36.0,2,WA,117094,False,117094,0,0,republican,10
herrera-beutler-61094,herrera_beutlerj,Jaime,True,Herrera Beutler,Jaime Herrera Beutler,1,republican,61.8,61.8,3,WA,193457,True,96728,1,0,republican,10
moeller-58982,moellerj,Jim,False,Moeller,Jim Moeller,2,democrat,38.2,38.2,3,WA,119820,False,119820,0,0,democrat,10
newhouse-58914,newhoused,Dan,True,Newhouse,Dan Newhouse,1,republican,57.6,57.6,4,WA,132517,True,66258,1,0,republican,10
didier-61368,didierc,Clint,False,Didier,Clint Didier,2,republican,42.4,42.4,4,WA,97402,False,97402,0,0,republican,10
mcmorris-rodgers-46291,mcmorris_rodgersc,Cathy,True,McMorris Rodgers,Cathy McMorris Rodgers,1,republican,59.6,59.6,5,WA,192959,True,96479,1,0,republican,10
